user_id,signup_date,test_date,browser,test,pages_visited
49248,2015-01-02,2015-08-10,Chrome,1,5
49282,2015-01-02,2015-08-26,IE,1,2
49304,2015-01-02,2015-08-28,Chrome,0,4
49356,2015-01-02,2015-08-08,IE,0,8
49406,2015-01-02,2015-08-08,Chrome,1,4
49418,2015-01-02,2015-08-04,Chrome,0,1
49445,2015-01-02,2015-08-19,Chrome,1,2
49486,2015-01-02,2015-08-16,Chrome,1,7
49746,2015-01-02,2015-08-25,Chrome,1,4
49845,2015-01-02,2015-08-29,Firefox,0,6
49893,2015-01-02,2015-08-30,Chrome,0,6
49923,2015-01-02,2015-08-08,IE,1,5
50070,2015-01-02,2015-08-17,Firefox,0,6
50268,2015-01-02,2015-08-02,Chrome,0,5
50310,2015-01-02,2015-08-13,Chrome,0,1
50323,2015-01-02,2015-08-19,IE,0,9
50610,2015-01-02,2015-08-21,Chrome,0,5
50617,2015-01-02,2015-08-14,IE,1,6
50619,2015-01-02,2015-08-17,Safari,0,3
50652,2015-01-02,2015-08-26,Chrome,0,6
50697,2015-01-02,2015-08-15,Chrome,1,4
50723,2015-01-02,2015-08-06,Firefox,0,3
50740,2015-01-02,2015-08-06,Chrome,1,3
50777,2015-01-02,2015-08-10,IE,0,4
50818,2015-01-02,2015-08-03,Firefox,0,1
50831,2015-01-02,2015-08-14,Firefox,1,8
50863,2015-01-02,2015-08-07,Firefox,0,3
50885,2015-01-02,2015-08-15,Chrome,0,1
50905,2015-01-02,2015-08-25,Chrome,0,3
51355,2015-01-02,2015-08-03,Chrome,0,7
51426,2015-01-02,2015-08-18,Firefox,0,5
51481,2015-01-02,2015-08-21,Chrome,1,3
51547,2015-01-02,2015-08-31,Chrome,1,6
51591,2015-01-02,2015-08-19,IE,1,6
51800,2015-01-02,2015-08-27,Firefox,1,1
51973,2015-01-02,2015-08-05,Chrome,0,1
52043,2015-01-02,2015-08-12,IE,1,6
52227,2015-01-02,2015-08-18,Firefox,1,6
52325,2015-01-02,2015-08-16,Chrome,1,4
52346,2015-01-02,2015-08-30,IE,0,4
52362,2015-01-02,2015-08-01,Chrome,0,5
52505,2015-01-02,2015-08-25,IE,1,4
52644,2015-01-02,2015-08-29,Chrome,0,3
52667,2015-01-02,2015-08-14,Firefox,0,8
52767,2015-01-02,2015-08-11,Firefox,1,6
52789,2015-01-02,2015-08-11,Chrome,0,4
52938,2015-01-02,2015-08-26,Chrome,0,4
53308,2015-01-02,2015-08-15,Chrome,1,6
53508,2015-01-02,2015-08-19,Safari,1,3
53518,2015-01-02,2015-08-05,IE,1,4
53602,2015-01-02,2015-08-16,Safari,1,5
53707,2015-01-02,2015-08-17,IE,0,2
53751,2015-01-02,2015-08-11,Chrome,1,2
53979,2015-01-02,2015-08-26,IE,1,5
54018,2015-01-02,2015-08-01,Chrome,1,5
54059,2015-01-02,2015-08-31,Safari,0,6
54086,2015-01-02,2015-08-30,IE,0,6
54097,2015-01-02,2015-08-29,IE,1,5
54113,2015-01-02,2015-08-12,Chrome,1,3
54339,2015-01-02,2015-08-10,Chrome,0,6
54857,2015-01-02,2015-08-22,Firefox,1,5
54882,2015-01-02,2015-08-24,Chrome,1,4
54886,2015-01-02,2015-08-20,Safari,1,5
54887,2015-01-02,2015-08-18,IE,0,3
54991,2015-01-02,2015-08-17,IE,1,4
55081,2015-01-02,2015-08-02,Firefox,1,6
55102,2015-01-02,2015-08-04,Chrome,0,1
55152,2015-01-02,2015-08-11,Chrome,0,8
55270,2015-01-02,2015-08-24,IE,1,3
55488,2015-01-02,2015-08-09,Firefox,1,5
55500,2015-01-02,2015-08-25,Chrome,0,1
55700,2015-01-02,2015-08-09,Safari,1,4
55742,2015-01-02,2015-08-17,Chrome,0,4
55784,2015-01-02,2015-08-20,Chrome,0,8
55787,2015-01-02,2015-08-20,IE,0,4
56044,2015-01-02,2015-08-27,Chrome,0,1
56053,2015-01-02,2015-08-01,Chrome,1,3
56060,2015-01-02,2015-08-19,IE,0,2
56128,2015-01-02,2015-08-13,Chrome,1,4
56156,2015-01-02,2015-08-28,IE,1,4
56173,2015-01-02,2015-08-19,Firefox,0,6
56178,2015-01-02,2015-08-12,Safari,1,7
56180,2015-01-02,2015-08-10,Firefox,0,3
56483,2015-01-02,2015-08-03,Chrome,1,7
56758,2015-01-02,2015-08-01,IE,1,5
56821,2015-01-02,2015-08-02,IE,1,9
56998,2015-01-02,2015-08-08,Chrome,1,1
57064,2015-01-02,2015-08-03,Chrome,1,3
57106,2015-01-02,2015-08-08,Chrome,0,1
57123,2015-01-02,2015-08-20,Firefox,1,2
57135,2015-01-02,2015-08-20,IE,1,1
57166,2015-01-02,2015-08-02,Firefox,0,3
57308,2015-01-02,2015-08-28,Chrome,1,5
57350,2015-01-02,2015-08-24,IE,1,6
57425,2015-01-02,2015-08-06,IE,0,12
57543,2015-01-02,2015-08-16,IE,1,6
57634,2015-01-02,2015-08-12,Chrome,1,3
57665,2015-01-02,2015-08-11,IE,0,5
57692,2015-01-02,2015-08-11,Firefox,1,4
57728,2015-01-02,2015-08-28,Chrome,1,3
58121,2015-01-02,2015-08-23,Chrome,0,2
58369,2015-01-02,2015-08-19,IE,0,10
58391,2015-01-02,2015-08-12,Chrome,1,3
58475,2015-01-02,2015-08-10,Chrome,0,5
58527,2015-01-02,2015-08-22,IE,1,2
58570,2015-01-02,2015-08-28,Chrome,0,6
58592,2015-01-02,2015-08-15,Firefox,0,10
58625,2015-01-02,2015-08-26,IE,1,5
58663,2015-01-02,2015-08-29,IE,0,7
58675,2015-01-02,2015-08-05,IE,0,3
59072,2015-01-02,2015-08-28,Firefox,0,4
59086,2015-01-02,2015-08-31,Chrome,0,9
59130,2015-01-02,2015-08-15,IE,1,4
59187,2015-01-02,2015-08-27,IE,1,7
59207,2015-01-02,2015-08-13,IE,0,2
59209,2015-01-02,2015-08-13,Safari,1,1
59237,2015-01-02,2015-08-30,Chrome,1,5
59332,2015-01-02,2015-08-26,Firefox,1,4
59448,2015-01-02,2015-08-17,Chrome,1,4
59545,2015-01-02,2015-08-05,Chrome,1,6
59624,2015-01-02,2015-08-20,IE,1,2
59704,2015-01-02,2015-08-19,Firefox,0,5
59743,2015-01-02,2015-08-27,Chrome,0,6
59840,2015-01-02,2015-08-26,IE,1,1
59954,2015-01-02,2015-08-18,Firefox,1,3
60011,2015-01-02,2015-08-07,Firefox,0,1
60021,2015-01-02,2015-08-18,Chrome,0,6
60031,2015-01-02,2015-08-23,IE,0,5
60591,2015-01-02,2015-08-22,Chrome,0,6
60655,2015-01-02,2015-08-04,Safari,1,5
61019,2015-01-02,2015-08-06,Chrome,0,8
61080,2015-01-02,2015-08-10,Chrome,1,4
61122,2015-01-02,2015-08-15,IE,0,1
61173,2015-01-02,2015-08-27,Chrome,1,3
61367,2015-01-02,2015-08-03,Chrome,1,5
61394,2015-01-02,2015-08-21,Chrome,1,3
61395,2015-01-02,2015-08-14,Firefox,1,7
61451,2015-01-02,2015-08-26,Firefox,1,8
61535,2015-01-02,2015-08-09,Chrome,0,5
61571,2015-01-02,2015-08-07,IE,1,1
61608,2015-01-02,2015-08-03,Chrome,1,5
61665,2015-01-02,2015-08-17,Chrome,0,6
61667,2015-01-02,2015-08-21,IE,1,5
61792,2015-01-02,2015-08-31,Chrome,0,3
61805,2015-01-02,2015-08-23,Chrome,1,1
61809,2015-01-02,2015-08-20,Chrome,0,5
61850,2015-01-02,2015-08-12,Chrome,1,7
61956,2015-01-02,2015-08-06,Chrome,1,1
61997,2015-01-02,2015-08-16,Safari,0,1
62038,2015-01-02,2015-08-02,Chrome,0,2
62123,2015-01-02,2015-08-16,Chrome,1,6
62144,2015-01-02,2015-08-26,IE,0,2
62346,2015-01-02,2015-08-24,IE,0,2
62351,2015-01-02,2015-08-26,Firefox,0,11
62378,2015-01-02,2015-08-05,Firefox,1,6
62441,2015-01-02,2015-08-24,Chrome,0,5
62589,2015-01-02,2015-08-07,Chrome,0,3
62652,2015-01-02,2015-08-11,Firefox,0,4
62701,2015-01-02,2015-08-29,Chrome,1,2
62759,2015-01-02,2015-08-27,Chrome,1,4
62780,2015-01-02,2015-08-11,Firefox,1,7
62879,2015-01-02,2015-08-22,Firefox,1,7
63070,2015-01-02,2015-08-11,Chrome,1,7
63089,2015-01-02,2015-08-19,IE,0,7
63246,2015-01-02,2015-08-08,Chrome,0,5
63308,2015-01-02,2015-08-13,Chrome,0,4
63445,2015-01-02,2015-08-28,Firefox,1,7
63493,2015-01-02,2015-08-12,Safari,1,5
63530,2015-01-02,2015-08-20,Chrome,1,6
63577,2015-01-02,2015-08-17,Chrome,0,8
63698,2015-01-02,2015-08-15,IE,0,5
63933,2015-01-02,2015-08-08,Firefox,0,4
63940,2015-01-02,2015-08-09,Firefox,1,4
64205,2015-01-02,2015-08-24,IE,0,7
64273,2015-01-02,2015-08-02,Firefox,0,3
64345,2015-01-02,2015-08-09,IE,0,1
64375,2015-01-02,2015-08-21,Chrome,0,1
64460,2015-01-02,2015-08-25,Safari,1,8
64470,2015-01-02,2015-08-03,Chrome,0,1
64699,2015-01-02,2015-08-20,Chrome,1,6
64853,2015-01-02,2015-08-15,IE,1,3
64868,2015-01-02,2015-08-02,IE,0,1
64985,2015-01-02,2015-08-29,Chrome,0,3
65288,2015-01-02,2015-08-15,Firefox,1,4
65303,2015-01-02,2015-08-04,IE,0,2
65430,2015-01-02,2015-08-04,Chrome,0,6
65441,2015-01-02,2015-08-21,IE,0,4
65460,2015-01-02,2015-08-28,Firefox,1,5
65529,2015-01-02,2015-08-26,Chrome,0,1
65721,2015-01-02,2015-08-18,Firefox,0,7
65815,2015-01-02,2015-08-25,IE,1,3
65899,2015-01-02,2015-08-27,Chrome,0,7
65951,2015-01-02,2015-08-31,IE,1,7
66004,2015-01-02,2015-08-01,Chrome,1,8
66021,2015-01-02,2015-08-08,IE,0,11
66095,2015-01-02,2015-08-16,Chrome,0,4
66145,2015-01-02,2015-08-14,Chrome,0,5
66206,2015-01-02,2015-08-31,Chrome,0,1
66316,2015-01-02,2015-08-02,Chrome,0,6
66643,2015-01-02,2015-08-14,Chrome,0,1
66789,2015-01-02,2015-08-19,Chrome,0,1
66830,2015-01-02,2015-08-13,IE,1,6
66950,2015-01-02,2015-08-24,Chrome,0,8
67100,2015-01-02,2015-08-29,Firefox,1,3
67334,2015-01-02,2015-08-13,Firefox,0,4
67376,2015-01-02,2015-08-14,Firefox,1,6
67471,2015-01-02,2015-08-07,Chrome,1,3
67482,2015-01-02,2015-08-18,Chrome,1,3
67603,2015-01-02,2015-08-27,Firefox,0,1
67927,2015-01-02,2015-08-11,Chrome,1,8
68011,2015-01-02,2015-08-24,Chrome,0,7
68014,2015-01-02,2015-08-24,IE,1,7
68098,2015-01-02,2015-08-13,Safari,0,4
68208,2015-01-02,2015-08-24,IE,0,8
68274,2015-01-02,2015-08-22,IE,0,12
68366,2015-01-02,2015-08-09,Firefox,0,1
68451,2015-01-02,2015-08-24,IE,0,6
68632,2015-01-02,2015-08-10,IE,1,7
68999,2015-01-02,2015-08-08,Chrome,1,4
69201,2015-01-02,2015-08-03,Firefox,0,4
69232,2015-01-02,2015-08-03,Chrome,0,7
69236,2015-01-02,2015-08-24,Firefox,1,5
69294,2015-01-02,2015-08-03,IE,0,10
69329,2015-01-02,2015-08-28,Chrome,0,7
69339,2015-01-02,2015-08-12,Chrome,1,5
69389,2015-01-02,2015-08-12,Chrome,1,6
69439,2015-01-02,2015-08-11,Firefox,1,1
69476,2015-01-02,2015-08-06,Safari,1,5
69504,2015-01-02,2015-08-30,IE,1,3
69513,2015-01-02,2015-08-07,Firefox,0,3
69714,2015-01-02,2015-08-27,Firefox,0,4
69775,2015-01-02,2015-08-15,Firefox,0,7
69841,2015-01-02,2015-08-23,Safari,1,5
69949,2015-01-02,2015-08-28,Chrome,1,6
69963,2015-01-02,2015-08-04,Chrome,1,5
69983,2015-01-02,2015-08-13,Chrome,1,3
70112,2015-01-02,2015-08-18,Chrome,1,6
70129,2015-01-02,2015-08-02,Firefox,0,6
70173,2015-01-02,2015-08-11,Firefox,1,6
70197,2015-01-02,2015-08-21,Firefox,1,4
70215,2015-01-02,2015-08-06,Firefox,0,1
70226,2015-01-02,2015-08-09,Chrome,0,6
70357,2015-01-02,2015-08-09,Chrome,1,4
70426,2015-01-02,2015-08-28,Chrome,1,6
70488,2015-01-02,2015-08-01,Chrome,0,7
70496,2015-01-02,2015-08-18,Chrome,1,1
70696,2015-01-02,2015-08-23,Chrome,1,7
70742,2015-01-02,2015-08-06,Firefox,1,7
70825,2015-01-02,2015-08-23,Chrome,0,1
70835,2015-01-02,2015-08-07,Chrome,1,3
70870,2015-01-02,2015-08-25,IE,1,2
70940,2015-01-02,2015-08-12,Firefox,0,6
70994,2015-01-02,2015-08-24,Chrome,0,6
71091,2015-01-02,2015-08-28,Safari,1,3
71117,2015-01-02,2015-08-22,Firefox,1,6
71150,2015-01-02,2015-08-22,IE,0,1
71154,2015-01-03,2015-08-03,Chrome,0,5
71220,2015-01-03,2015-08-29,Firefox,0,7
71230,2015-01-03,2015-08-14,Chrome,0,6
71450,2015-01-03,2015-08-31,Chrome,0,6
71554,2015-01-03,2015-08-05,Firefox,1,1
71586,2015-01-03,2015-08-22,Chrome,0,1
71743,2015-01-03,2015-08-28,Safari,0,7
71840,2015-01-03,2015-08-19,Chrome,1,7
71928,2015-01-03,2015-08-11,Firefox,1,5
71933,2015-01-03,2015-08-21,Firefox,1,3
71979,2015-01-03,2015-08-14,Chrome,1,5
71982,2015-01-03,2015-08-22,Chrome,1,8
72040,2015-01-03,2015-08-13,Chrome,0,1
72042,2015-01-03,2015-08-01,Chrome,1,3
72044,2015-01-03,2015-08-03,IE,1,7
72358,2015-01-03,2015-08-18,Chrome,1,1
72386,2015-01-03,2015-08-31,Safari,1,5
72415,2015-01-03,2015-08-01,Chrome,0,9
72461,2015-01-03,2015-08-05,Firefox,1,6
72605,2015-01-03,2015-08-21,Chrome,0,6
72623,2015-01-03,2015-08-18,Chrome,1,3
72858,2015-01-03,2015-08-14,IE,0,3
72914,2015-01-03,2015-08-20,Chrome,1,2
72939,2015-01-03,2015-08-31,IE,0,3
72986,2015-01-03,2015-08-13,Chrome,0,10
73092,2015-01-03,2015-08-26,Chrome,0,9
73109,2015-01-03,2015-08-16,Safari,1,6
73179,2015-01-03,2015-08-24,Firefox,1,6
73358,2015-01-03,2015-08-13,Chrome,1,3
73497,2015-01-03,2015-08-25,Firefox,1,5
73592,2015-01-03,2015-08-31,Firefox,0,7
73655,2015-01-03,2015-08-24,IE,0,5
73771,2015-01-03,2015-08-17,Safari,0,7
73889,2015-01-03,2015-08-16,Chrome,0,1
73985,2015-01-03,2015-08-17,IE,0,10
74011,2015-01-03,2015-08-03,Firefox,0,6
74025,2015-01-03,2015-08-11,Chrome,1,4
74404,2015-01-03,2015-08-04,Firefox,1,4
74422,2015-01-03,2015-08-08,Chrome,0,4
74494,2015-01-03,2015-08-27,Chrome,0,4
74704,2015-01-03,2015-08-23,Firefox,1,2
74842,2015-01-03,2015-08-02,Firefox,1,3
75015,2015-01-03,2015-08-02,Firefox,1,5
75120,2015-01-03,2015-08-31,Chrome,1,1
75199,2015-01-03,2015-08-03,Safari,0,9
75228,2015-01-03,2015-08-03,Chrome,1,4
75385,2015-01-03,2015-08-12,Firefox,0,4
75477,2015-01-03,2015-08-30,Chrome,0,6
75538,2015-01-03,2015-08-20,Firefox,1,9
75708,2015-01-03,2015-08-09,Firefox,1,5
75725,2015-01-03,2015-08-11,Safari,0,3
75752,2015-01-03,2015-08-18,IE,1,6
75842,2015-01-03,2015-08-23,IE,0,3
75866,2015-01-03,2015-08-23,IE,1,5
75871,2015-01-03,2015-08-01,Chrome,0,5
75908,2015-01-03,2015-08-24,Firefox,1,4
75944,2015-01-03,2015-08-30,Chrome,0,8
75968,2015-01-03,2015-08-07,IE,1,2
76023,2015-01-03,2015-08-17,Firefox,1,6
76026,2015-01-03,2015-08-12,Chrome,0,7
76124,2015-01-03,2015-08-10,Firefox,0,8
76139,2015-01-03,2015-08-28,Firefox,0,1
76152,2015-01-03,2015-08-05,Firefox,0,4
76159,2015-01-03,2015-08-27,Firefox,1,4
76253,2015-01-03,2015-08-20,IE,0,5
76484,2015-01-03,2015-08-08,IE,0,5
76595,2015-01-03,2015-08-04,Chrome,1,3
76613,2015-01-03,2015-08-12,Chrome,0,2
76655,2015-01-03,2015-08-27,Chrome,1,2
76661,2015-01-03,2015-08-20,IE,0,4
76690,2015-01-03,2015-08-17,Firefox,1,3
76765,2015-01-03,2015-08-10,Safari,1,4
76785,2015-01-03,2015-08-03,IE,0,1
76791,2015-01-03,2015-08-08,Safari,1,2
76826,2015-01-03,2015-08-11,Safari,0,6
76934,2015-01-03,2015-08-19,Chrome,0,1
77031,2015-01-03,2015-08-10,Chrome,1,6
77153,2015-01-03,2015-08-17,Chrome,0,2
77186,2015-01-03,2015-08-05,Chrome,0,4
77268,2015-01-03,2015-08-09,IE,1,6
77441,2015-01-03,2015-08-17,Chrome,0,3
77563,2015-01-03,2015-08-06,Chrome,1,5
77860,2015-01-03,2015-08-12,Safari,0,7
77937,2015-01-03,2015-08-02,Chrome,1,4
78179,2015-01-03,2015-08-23,Firefox,0,2
78531,2015-01-03,2015-08-10,Chrome,0,8
78616,2015-01-03,2015-08-22,Chrome,0,8
78653,2015-01-03,2015-08-03,Chrome,1,3
78667,2015-01-03,2015-08-13,Chrome,1,7
78735,2015-01-03,2015-08-17,Firefox,1,1
78858,2015-01-03,2015-08-14,Firefox,1,6
78974,2015-01-03,2015-08-14,Chrome,1,4
79075,2015-01-03,2015-08-24,IE,0,5
79130,2015-01-03,2015-08-24,Chrome,1,3
79526,2015-01-03,2015-08-30,Firefox,1,3
79557,2015-01-03,2015-08-11,Chrome,1,6
79675,2015-01-03,2015-08-31,Chrome,1,5
79847,2015-01-03,2015-08-20,Chrome,1,6
79907,2015-01-03,2015-08-22,Chrome,1,2
79942,2015-01-03,2015-08-14,IE,0,3
80142,2015-01-03,2015-08-12,Chrome,0,5
80542,2015-01-03,2015-08-13,Chrome,1,1
80564,2015-01-03,2015-08-08,Safari,0,7
80875,2015-01-03,2015-08-19,Firefox,0,4
80936,2015-01-03,2015-08-28,Chrome,1,2
80938,2015-01-03,2015-08-21,Safari,0,3
80957,2015-01-03,2015-08-04,Chrome,1,4
80994,2015-01-03,2015-08-18,Safari,1,5
81054,2015-01-03,2015-08-12,Firefox,1,4
81328,2015-01-03,2015-08-25,Chrome,0,5
81425,2015-01-03,2015-08-24,Firefox,0,7
81559,2015-01-03,2015-08-20,Safari,1,5
81688,2015-01-03,2015-08-17,Chrome,0,2
81720,2015-01-03,2015-08-25,Chrome,0,4
81785,2015-01-03,2015-08-02,IE,0,5
81793,2015-01-03,2015-08-27,Chrome,1,6
81804,2015-01-03,2015-08-11,Chrome,0,2
81826,2015-01-03,2015-08-26,IE,1,7
81971,2015-01-03,2015-08-25,Chrome,0,2
82043,2015-01-03,2015-08-07,Chrome,1,6
82093,2015-01-03,2015-08-07,Safari,0,6
82173,2015-01-03,2015-08-10,Firefox,0,3
82208,2015-01-03,2015-08-19,IE,0,4
82220,2015-01-03,2015-08-22,Firefox,1,3
82271,2015-01-03,2015-08-20,IE,0,9
82350,2015-01-03,2015-08-15,Chrome,1,6
82378,2015-01-03,2015-08-02,Chrome,0,4
82435,2015-01-03,2015-08-21,Chrome,1,4
82559,2015-01-03,2015-08-30,Safari,0,6
82643,2015-01-03,2015-08-26,Chrome,0,3
82787,2015-01-03,2015-08-07,IE,0,3
82812,2015-01-03,2015-08-21,IE,0,3
82860,2015-01-03,2015-08-14,Firefox,1,6
82988,2015-01-03,2015-08-08,IE,1,5
83190,2015-01-03,2015-08-17,Firefox,1,3
83301,2015-01-03,2015-08-26,IE,1,6
83342,2015-01-03,2015-08-28,Chrome,1,4
83365,2015-01-03,2015-08-14,Safari,1,6
83389,2015-01-03,2015-08-26,Chrome,1,7
83438,2015-01-03,2015-08-18,Firefox,0,2
83446,2015-01-03,2015-08-20,Chrome,1,2
83506,2015-01-03,2015-08-25,IE,1,4
83508,2015-01-03,2015-08-05,IE,1,7
83553,2015-01-03,2015-08-12,IE,0,7
83562,2015-01-03,2015-08-13,IE,0,1
83564,2015-01-03,2015-08-09,Firefox,0,2
83689,2015-01-03,2015-08-26,Safari,1,3
83863,2015-01-03,2015-08-04,Firefox,0,10
83993,2015-01-03,2015-08-21,IE,1,5
84271,2015-01-03,2015-08-02,Firefox,1,8
84396,2015-01-03,2015-08-21,Safari,1,4
84516,2015-01-03,2015-08-07,Safari,0,7
84521,2015-01-03,2015-08-31,Safari,1,2
84559,2015-01-03,2015-08-05,Chrome,1,1
84584,2015-01-03,2015-08-17,Chrome,1,1
84644,2015-01-03,2015-08-23,Chrome,1,6
84663,2015-01-03,2015-08-03,Chrome,1,4
84703,2015-01-03,2015-08-17,Chrome,1,3
84871,2015-01-03,2015-08-08,Firefox,1,1
84996,2015-01-03,2015-08-08,Chrome,1,1
85128,2015-01-03,2015-08-20,Chrome,0,4
85332,2015-01-03,2015-08-09,Chrome,0,9
85340,2015-01-03,2015-08-15,Chrome,1,2
85357,2015-01-03,2015-08-28,Firefox,0,7
85416,2015-01-03,2015-08-25,IE,1,4
85482,2015-01-03,2015-08-30,Chrome,1,6
85487,2015-01-03,2015-08-05,Chrome,1,9
85674,2015-01-03,2015-08-21,Chrome,1,7
85832,2015-01-03,2015-08-12,Firefox,1,4
86010,2015-01-03,2015-08-21,Chrome,0,2
86060,2015-01-03,2015-08-10,IE,0,6
86113,2015-01-03,2015-08-11,Chrome,0,1
86121,2015-01-03,2015-08-25,Chrome,1,6
86266,2015-01-03,2015-08-10,Chrome,1,6
86292,2015-01-03,2015-08-16,Safari,0,4
86325,2015-01-03,2015-08-15,Chrome,1,4
86447,2015-01-03,2015-08-26,Firefox,0,6
86511,2015-01-03,2015-08-31,Chrome,0,7
86738,2015-01-03,2015-08-12,IE,0,3
86867,2015-01-03,2015-08-17,Chrome,1,6
86868,2015-01-03,2015-08-11,Chrome,1,1
87030,2015-01-03,2015-08-15,Chrome,0,1
87094,2015-01-03,2015-08-18,Chrome,0,3
87105,2015-01-03,2015-08-21,Chrome,0,6
87136,2015-01-03,2015-08-20,Chrome,1,5
87205,2015-01-03,2015-08-05,Firefox,0,8
87348,2015-01-03,2015-08-10,IE,0,7
87427,2015-01-03,2015-08-30,Chrome,1,3
87469,2015-01-03,2015-08-04,Chrome,0,6
87488,2015-01-03,2015-08-10,IE,0,1
87545,2015-01-03,2015-08-03,Chrome,0,1
87674,2015-01-03,2015-08-26,Firefox,1,6
87704,2015-01-03,2015-08-22,Chrome,0,1
87869,2015-01-03,2015-08-06,Chrome,0,6
87953,2015-01-03,2015-08-27,Chrome,1,7
87962,2015-01-03,2015-08-05,Chrome,0,5
87996,2015-01-03,2015-08-05,Firefox,1,3
88011,2015-01-03,2015-08-25,Chrome,1,4
88264,2015-01-03,2015-08-12,Safari,0,2
88271,2015-01-03,2015-08-10,Chrome,0,5
88275,2015-01-03,2015-08-06,IE,0,7
88375,2015-01-03,2015-08-03,Chrome,1,3
88380,2015-01-03,2015-08-09,Chrome,1,4
88384,2015-01-03,2015-08-10,Firefox,1,2
88438,2015-01-03,2015-08-21,Chrome,0,2
88583,2015-01-03,2015-08-31,Safari,1,5
88669,2015-01-03,2015-08-07,Firefox,0,5
88750,2015-01-03,2015-08-15,Chrome,1,7
88787,2015-01-03,2015-08-04,Chrome,0,1
88942,2015-01-03,2015-08-08,Chrome,0,5
88953,2015-01-03,2015-08-10,IE,0,5
89000,2015-01-03,2015-08-19,IE,0,1
89038,2015-01-03,2015-08-12,Safari,1,6
89133,2015-01-03,2015-08-07,IE,1,5
89155,2015-01-03,2015-08-10,IE,1,4
89681,2015-01-03,2015-08-17,Chrome,0,3
89853,2015-01-03,2015-08-15,Safari,1,7
89926,2015-01-03,2015-08-15,IE,0,7
89940,2015-01-03,2015-08-09,IE,0,4
89974,2015-01-03,2015-08-13,IE,1,3
90217,2015-01-03,2015-08-26,Chrome,1,6
90245,2015-01-03,2015-08-09,Firefox,0,3
90249,2015-01-03,2015-08-06,IE,1,4
90296,2015-01-03,2015-08-21,Chrome,0,6
90305,2015-01-03,2015-08-28,Firefox,0,3
90331,2015-01-03,2015-08-07,Chrome,0,5
90529,2015-01-03,2015-08-10,Chrome,1,2
90627,2015-01-03,2015-08-27,Chrome,0,1
90710,2015-01-03,2015-08-18,IE,1,2
90727,2015-01-03,2015-08-18,IE,0,6
90848,2015-01-03,2015-08-19,Chrome,1,3
90901,2015-01-03,2015-08-17,Firefox,1,2
91127,2015-01-03,2015-08-20,IE,1,2
91400,2015-01-03,2015-08-12,Safari,1,2
91404,2015-01-03,2015-08-15,IE,0,3
91429,2015-01-03,2015-08-03,Safari,1,6
91451,2015-01-03,2015-08-20,Chrome,0,5
91554,2015-01-03,2015-08-14,IE,1,5
91556,2015-01-03,2015-08-14,Chrome,0,5
91695,2015-01-03,2015-08-02,Firefox,0,5
91939,2015-01-03,2015-08-28,Chrome,0,1
91967,2015-01-03,2015-08-02,Chrome,1,6
91971,2015-01-03,2015-08-17,IE,1,3
91974,2015-01-03,2015-08-10,Firefox,1,3
92125,2015-01-03,2015-08-17,Chrome,0,5
92156,2015-01-03,2015-08-05,Chrome,1,5
92191,2015-01-03,2015-08-12,IE,1,3
92209,2015-01-03,2015-08-26,Safari,0,6
92249,2015-01-03,2015-08-08,Chrome,0,2
92280,2015-01-03,2015-08-04,Firefox,0,3
92333,2015-01-03,2015-08-13,Firefox,1,5
92447,2015-01-03,2015-08-14,Firefox,1,3
92576,2015-01-03,2015-08-20,IE,1,6
92653,2015-01-03,2015-08-13,Safari,1,1
92672,2015-01-03,2015-08-12,Safari,1,2
92676,2015-01-03,2015-08-29,Safari,1,4
92705,2015-01-03,2015-08-10,Safari,1,1
92754,2015-01-03,2015-08-20,Chrome,1,4
92764,2015-01-03,2015-08-04,Firefox,0,4
92774,2015-01-03,2015-08-14,IE,1,6
92874,2015-01-03,2015-08-18,Firefox,1,5
92980,2015-01-03,2015-08-26,Safari,0,7
93118,2015-01-03,2015-08-27,IE,0,3
93129,2015-01-03,2015-08-16,Firefox,0,4
93228,2015-01-03,2015-08-29,Firefox,0,3
93492,2015-01-03,2015-08-28,IE,1,5
93586,2015-01-03,2015-08-20,Chrome,0,10
93599,2015-01-03,2015-08-28,Firefox,1,2
93611,2015-01-03,2015-08-07,Safari,1,1
93737,2015-01-03,2015-08-10,Firefox,1,5
93989,2015-01-03,2015-08-03,Firefox,1,4
94007,2015-01-03,2015-08-31,IE,1,3
94068,2015-01-03,2015-08-13,IE,1,5
94239,2015-01-03,2015-08-02,IE,0,6
94246,2015-01-03,2015-08-29,Safari,0,9
94253,2015-01-03,2015-08-08,IE,1,6
94321,2015-01-03,2015-08-03,Firefox,0,7
94489,2015-01-03,2015-08-13,IE,1,2
94574,2015-01-03,2015-08-02,Chrome,0,2
94605,2015-01-03,2015-08-23,Chrome,1,6
94730,2015-01-03,2015-08-28,IE,1,5
94766,2015-01-03,2015-08-26,IE,1,6
94819,2015-01-03,2015-08-19,IE,1,7
94979,2015-01-03,2015-08-11,Firefox,1,5
95160,2015-01-03,2015-08-06,Chrome,1,2
95332,2015-01-03,2015-08-12,Safari,0,4
95351,2015-01-03,2015-08-12,Chrome,0,1
95564,2015-01-03,2015-08-07,Firefox,1,3
95623,2015-01-03,2015-08-19,Safari,1,5
95694,2015-01-03,2015-08-23,IE,1,5
95859,2015-01-03,2015-08-06,IE,0,2
95973,2015-01-03,2015-08-29,Firefox,0,6
96144,2015-01-03,2015-08-15,Chrome,1,9
